5.2817E+04
5.1773E+04
5.0907E+04
5.0224E+04
4.9496E+04
4.8816E+04
4.6514E+04
4.2432E+04
3.821E+04
3.5171E+04
3.3243E+04
3.1955E+04
3.1199E+04
3.154E+04
3.2551E+04
3.4483E+04
3.7003E+04
3.9274E+04
4.1265E+04
4.3042E+04
4.4869E+04
4.6173E+04
4.76E+04
4.8083E+04
4.83E+04
4.8136E+04
4.7343E+04
4.6165E+04
4.538E+04
4.4996E+04
4.3173E+04
3.9545E+04
3.6073E+04
3.3603E+04
3.1746E+04
3.0618E+04
3.0157E+04
3.092E+04
3.2074E+04
3.415E+04
3.6828E+04
3.8982E+04
4.0598E+04
4.2187E+04
4.3556E+04
4.506E+04
4.6767E+04
4.8086E+04
4.9005E+04
4.9266E+04
4.8231E+04
4.654E+04
4.4693E+04
4.3601E+04
4.1628E+04
3.8382E+04
3.511E+04
3.2598E+04
3.0678E+04
2.9362E+04
2.893E+04
2.8956E+04
2.9281E+04
3.0063E+04
3.1213E+04
3.3091E+04
3.4784E+04
3.6338E+04
3.7884E+04
3.9548E+04
4.1505E+04
4.3381E+04
4.4902E+04
4.5872E+04
4.5858E+04
4.4742E+04
4.3065E+04
4.1911E+04
4.013E+04
3.7352E+04
3.4442E+04
3.2072E+04
3.0272E+04
2.9306E+04
2.8479E+04
2.811E+04
2.8014E+04
2.8046E+04
2.9264E+04
3.1123E+04
3.306E+04
3.4661E+04
3.6456E+04
3.8103E+04
3.9452E+04
4.0509E+04
4.1419E+04
4.174E+04
4.1534E+04
4.0541E+04
3.8894E+04
3.7627E+04
3.6078E+04
3.4757E+04
3.2806E+04
3.0803E+04
2.9141E+04
2.7949E+04
2.7412E+04
2.7253E+04
2.7193E+04
2.718E+04
2.8098E+04
2.9555E+04
3.1072E+04
3.2333E+04
3.3628E+04
3.4645E+04
3.5483E+04
3.6773E+04
3.8274E+04
3.9181E+04
3.9512E+04
3.912E+04
3.827E+04
3.7874E+04
3.6538E+04
3.3979E+04
3.1343E+04
2.9244E+04
2.8272E+04
2.7387E+04
2.7168E+04
2.7802E+04
2.9188E+04
3.1279E+04
3.3486E+04
3.53E+04
3.6527E+04
3.7965E+04
3.8486E+04
3.9342E+04
4.0583E+04
4.1887E+04
4.3014E+04
4.3483E+04
4.329E+04
4.2485E+04
4.1227E+04
4.0532E+04
3.8811E+04
3.5609E+04
