Time,Position_N,Position_E,Position_D,Flight path angle,Heading angle,Total angle of attack,Bank angle,Ground speed,Lateral acceleration (command),Lateral acceleration (response),Bank angle (command),Bank angle (response),Drag force,Thrust force,Gravitational acceleration,Yaw,Pitch,Roll,Elevation,Azimuth,check
0.16,67.44131637268094,1.712487606541152,-1905.7781438977656,-0.5609619406314561,1.9227164550576,1.9571589237367282,-1.9249140977971917,258.10838498678436,2.4833490632977626,0.4779007537939196,-2.613884678484563,-1.7099595160434102,98729.8731132909,261412.51060922944,9.645564330024376,1.9511971302906512,1.6609563035121093,-1.7725065202679202,12.660814267322207,-2.403744044912059,True
0.17,134.21389334962174,0.04585885748664653,-1907.8273467278145,-0.47069833633791935,2.031385327782941,2.5639113316551256,-1.3494328655282823,255.96457268845674,2.566611090110524,0.43131553251811694,-2.701968104011799,-1.5623718807046552,101519.70041713222,260337.01764607735,9.730291896480233,2.0195501026008578,2.433988009317238,-1.5456209965978265,11.728386561813648,-2.452422287217562,True
0.18,15.990026546011752,0.8202571723608529,-1950.7398892199562,-0.26978199209576786,1.9932101219293332,2.7122554739028235,-1.5235177417251782,240.20753385028618,2.514488351466512,0.6196025381536603,-2.365314252520875,-1.750520617585772,95397.08697951923,253339.1353989536,9.813468566307282,1.8913729096539822,2.91048405807509,-1.8743257199648862,12.554875281564042,-2.3790782365893546,True
0.19,154.38514348731863,1.118886269860615,-1920.465413088357,-0.3649522426184432,2.0178414319006075,2.669474028215696,-2.022675203181492,254.6396003011894,2.5217005403907837,0.41598401435915644,-3.1827947542261987,-1.8686787832484215,97890.24624029941,269639.9521591743,9.666615233840439,1.8727447638888957,2.645791336747763,-2.2325522770137893,13.482145844190423,-2.2929994772687348,True
0.2,-46.17226545934765,2.7350116818618306,-1877.928973111657,-0.2192237380859594,1.9897776020073155,3.147817141208579,-2.398171978776236,256.8413861817274,2.502580509124265,0.5771353686057319,-3.143965067182161,-2.149198258348448,95933.61308685722,263213.4590927428,9.835927113089689,1.8570066832190475,2.3776723984438948,-2.2539904891505604,12.63529849553858,-2.434149604292585,True
0.21,-10.070262351620755,1.120834868409505,-1978.2291342029018,-0.365895156158318,1.9967209711392375,3.1871674839722837,-1.7181445914736526,248.25634660383037,2.541725958182919,0.5968345804356955,-2.7124731897958383,-1.9802948262855327,95255.29415398758,261308.94378446072,9.555382027669234,1.8817716526816215,3.1426501330940604,-2.0544753619944722,14.201660255160515,-2.3147209343334207,True
0.22,44.234867135283054,0.9822113381258659,-1914.1399647213075,-0.3733670336741548,2.002891210834748,3.318761280899694,-1.218222013468253,244.22867225386824,2.4956830321112524,0.5785143006702876,-2.6114004730656832,-2.6013023480019104,95814.39681183228,269714.44442212034,9.522190944569052,1.9404686422091004,3.9709208944342027,-2.0395206170483893,12.957518048096881,-2.375897328394852,True
0.23,137.38368084179078,1.654169505260005,-1941.8332866716041,-0.47514585610242127,1.989655352820998,4.138850088576542,-2.35516178629279,254.8489786713243,2.510373154184486,0.7119582668503455,-3.1472625658581013,-2.1429296481614393,93683.30492709728,246446.15682533337,9.994490215592974,1.817044273538062,2.9617831936204233,-2.1080837273225854,14.35113346830517,-2.4019283519640107,True
0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.26,196.22676675085415,1.5422667970476194,-1864.9403170158262,-0.5222283436199535,1.9245302582147759,4.753955612490102,-2.6406582023588543,257.42961220503076,2.5451763898137543,0.9031099477161475,-2.5878744209669993,-2.4046211754087627,99269.8167580603,246367.32261359107,9.997409354900343,1.8096729186709002,4.126007500867888,-2.399326730286017,15.122852157978626,-2.4504536851244545,True
0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.28,-139.42434241874173,3.141657353290044,-1870.6856959139318,-0.374538936289324,1.9815782933782258,4.631320903608691,-2.6756992709108918,261.40944394661256,2.5424118979879813,0.9602495230010355,-2.7933599413543795,-2.7878927184588296,97242.67363417377,244417.20840826575,10.039393319945887,1.7292015615299494,4.775402551545129,-2.4952406924776196,14.969191121689796,-2.5937078836201897,True
0.29,-79.65402710137207,1.0255382064295862,-1934.747384918128,-0.10198652259875224,2.0005955382011567,5.306955663237125,-2.940006764481557,256.7250609473691,2.5580509095131787,0.9582619829286497,-3.0351309451150894,-2.584783688453132,97214.04984709258,247552.89431086043,9.928122023357137,1.654239887625845,4.872831394088858,-2.3419970005135715,15.591099218022162,-2.4034445908346873,True
0.3,80.2621378762567,3.675646841829688,-1885.9470026547383,-0.43395314584058775,2.080873463185652,5.623955139828514,-2.5905282011872814,252.50144293812204,2.533094822688849,1.0599803509252224,-2.7926131794882108,-2.9283151227816755,98552.18367708189,246530.9322034974,9.862624338976262,1.6949028916683946,5.188138391108462,-3.3303690728436086,16.359651708942927,-2.3725565583093866,True
0.31,-66.04666366368936,1.402293056532745,-1987.6140298985063,-0.22233654802444014,2.0129943060306688,6.243606866706228,-2.692519653439739,249.4678891722394,2.588878399943822,1.0470019720222323,-2.5002550633894005,-2.1374084784779925,99013.50920942622,254947.09027417944,9.778476671244384,1.6594910506260792,5.47039005283709,-2.680864456065574,15.815813160403035,-2.759510119755069,True
0.32,7.920259808924072,3.7998052455381344,-1887.2453190954704,-0.22697557829227238,1.9685487727715947,6.187515300713539,-3.023657529032623,259.60939046617136,2.490255884284774,1.108910169582973,-2.767796923103829,-3.0614774853555256,98901.13829008501,246469.2240554927,9.715662468826014,1.734253370244723,5.874265767824397,-2.679759749350452,17.24842228116724,-2.601755969088619,True
0.33,37.75240378151036,3.9680051928918783,-1879.817905698024,-0.31700542117190716,2.0086582191639297,5.878464976118971,-2.306511448475647,263.0994216542741,2.628884023732653,1.1760918531479947,-2.31212744091647,-3.138541719682422,98463.45571543089,235168.7511929166,9.660451041797627,1.690503668208365,6.018604234083323,-2.6973233852683522,16.767871242193156,-2.624693306936528,True
0.34,-89.51209889760548,3.0552066252594248,-1871.5866960329902,-0.25480232417270793,1.9594758715071714,6.303580156323632,-2.4502673391653955,250.49166976970034,2.436306377127219,1.2184528384246889,-2.5592543422447664,-2.929935433675989,98974.40949671778,241543.34456201328,9.448204199024959,1.7308159703604284,5.413178965137899,-2.6428591635391903,16.093573638665042,-2.581041895250446,True
0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.36,134.2039949558313,3.9226593304368578,-1919.5393216132973,-0.3349856644509014,1.9724965229714835,6.849451989993023,-2.92145857279967,262.72333424975096,2.5158949986383825,1.3728895778316474,-2.6696331656656382,-2.6234825856827477,99507.01478590303,235231.2152926149,9.743083351027186,1.6261293911376296,6.219176189156432,-2.654794296154635,18.039413289926166,-2.376181500491356,True
0.37,13.875746194814681,2.6201563846907625,-1927.211592148499,-0.321077347202879,1.9419162477210112,7.059370456724539,-3.316397874524945,251.82715230078168,2.59277297603489,1.4013005722762149,-3.239940050399409,-2.9946569404117556,100859.72473091628,237598.3908306731,10.04308307042997,1.6293437058508744,6.974888624572229,-2.958996594346777,19.285696515900245,-2.5522661973004066,True
0.38,120.16056541702639,2.7609752237588987,-1851.8273944421082,-0.3133356811239647,2.018217058384899,7.8424248877003695,-2.3681278363783016,239.68889013507305,2.5556059924038577,1.3380225836124005,-2.4679935862520375,-3.0515506960372067,96990.89480581309,237584.86673446925,9.644426153030185,1.501682475472851,8.112069254460755,-2.2474572220149684,18.019267739042135,-2.4068500625242955,True
0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.4,172.49679083532504,3.946475825983646,-1887.227502604531,-0.2573122442995402,1.95083857451597,8.06299469519081,-2.8674997194013634,253.87635299134152,2.632495760781015,1.4435511669260548,-2.6607978777053387,-2.984797055086068,98201.29683089834,234956.02420940372,9.774995088177613,1.5430107748314377,8.148909102652867,-3.227498723634117,18.4767936368794,-2.877781379014727,True
0.41,280.67164383518974,3.9218324485749827,-1930.1718086002684,-0.1411663685298926,1.8477378808737563,8.197935669038555,-2.684569183857687,259.6159672372367,2.5231733108573065,1.4911823710690817,-2.400011285111015,-2.883550040503463,99293.63346706628,231051.09699768966,9.888942324102,1.6088482764667122,8.29644752962411,-2.660330604304553,17.939102145990518,-2.630407782560581,True
0.42,145.91080868263342,3.9301532535488146,-1943.2735800455184,-0.2423931317328282,1.9789458871417704,8.00446793955653,-3.0024898028138116,263.9986218243056,2.5198480261046363,1.578105905825889,-2.1264844094663093,-2.7821806196875207,98442.45491060209,237838.20092441,10.059482504547109,1.563573189079678,7.839466938212313,-2.7990621010251058,18.699205706031474,-2.653074406744489,True
0.43,158.5789910579116,2.7412208621234555,-1862.5498861572596,-0.2542860133237838,2.0231763021562164,8.389965860870106,-2.728702808407854,253.11722405149357,2.587319189475691,1.6459581973355764,-2.8564130032749233,-2.665533634765999,102721.03081224927,231026.39574918267,9.68703715128995,1.5578228016579503,8.722001088408508,-2.9072611933615105,18.49164124217376,-2.7575211781136844,True
0.44,365.7459441521398,2.685942329945272,-1909.6455630460446,-0.1241062239822879,1.939468629672288,8.932959244305994,-2.514561761382897,263.4646975101558,2.4925321992495095,1.6568413770545807,-2.771888545367119,-2.27269606581902,95213.53664840777,230745.81720155184,9.832775778615229,1.5321310018276588,8.58386667288042,-2.8381005947995965,20.20808650606447,-2.4834063588286392,True
0.45,131.51021431696108,3.0828330780332616,-1861.0297801011488,-0.09127980415340808,1.954285032757225,8.972702348134083,-2.7829317327951384,253.38322116145312,2.578047600952662,1.684774482905933,-2.6358313846183807,-3.496828839630675,99666.72865216147,213347.15474104678,9.477673014198173,1.5576593518209756,8.551686572745883,-2.4088975503695664,19.89807077967224,-2.6776481815475495,True
0.46,-54.09204636211217,3.896306328860157,-1855.9382063236742,-0.21979364818729652,1.9672903853095536,9.195144573773774,-2.559984011197481,258.96711121703925,2.5632899767729223,1.6673579018312867,-2.874562054953421,-3.046259254877212,99566.14495912139,221249.20898518673,9.94313409200667,1.514395436195542,9.05928249080118,-2.309454320156027,20.510792710525674,-2.533843097046077,True
0.47,79.91558980822015,4.141291991150516,-1975.9243588869833,-0.15858363936250053,1.9694384668305476,9.865519425957752,-2.501734400288441,251.42468362408133,2.524575887354435,1.8460377021281802,-2.912910991228055,-2.829662004764805,98339.42942729428,218071.66024552946,9.727584036749352,1.4787237058722504,9.75967109095419,-2.079203670125634,20.323820588183725,-2.706521880154303,True
0.48,-27.31600992058098,3.8425759183187793,-1868.3845867401105,0.0002454210936475437,2.029456150540321,9.57908347866305,-3.057410644561108,244.64531756004644,2.5079937512498325,1.6673919605227967,-3.1226718412974233,-3.3099033735265966,99939.63339071588,223753.93935547557,9.991133263210775,1.4468738815141715,9.600701819102218,-3.375626197860054,20.76331559540527,-2.498860668499531,True
0.49,168.37513949483565,4.328156770582609,-1897.8730738767508,-0.05177940187206544,1.9323896601038948,9.623131042032607,-2.8799245871464008,258.69277239801033,2.5416509868867188,1.8698563428426422,-2.6413639549467907,-2.4571238087045426,99958.83613817359,226110.55735388512,9.971576565366062,1.4316579791592587,9.776135948009049,-3.2491412953313263,21.31794296809041,-2.8536924759002167,True
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.51,409.79347818528584,3.998708635082869,-1908.2592606834628,-0.12467571826230403,1.9624461452597706,10.498276427406575,-3.2346202327677314,253.69282081590796,2.642577215214721,1.8083045565507163,-2.870542087557696,-2.855940114356402,103469.7970249768,219627.72181025665,10.003916248139642,1.3889189550413272,10.249036213660982,-2.680241753131322,20.654351783089304,-2.576639183826738,True
0.52,69.8584024856477,5.477112683267418,-1875.1093523310851,0.0016149558894646941,1.8995449227553998,10.81025688265593,-3.015946914825621,255.61195320862197,2.542332353339788,1.8749967458925325,-2.3600472114048032,-2.4409871113744814,100254.20644602619,225890.2958911127,9.84929449459437,1.4395257756080433,11.113893147899464,-2.864659608195902,20.83203743734514,-2.9738946298256117,True
0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.54,90.49448778682438,4.442474868746365,-1966.2889057534135,-0.10605724333080445,1.916681022319001,10.794154648016457,-3.265716465080052,262.167796436845,2.5666494501851664,2.0711537567254936,-3.054969991412471,-2.394058328073455,98255.2984789955,212530.50878814317,9.776010411178449,1.3490700206543387,10.74942285651517,-3.0832376176567,23.254479838193983,-2.7342733860090074,True
0.55,59.432301597447605,5.163950427269397,-1860.5555421617134,-0.10186521766063156,1.9386670918047855,11.07371522370803,-2.348769671290472,251.04060604807336,2.621105331223291,1.9440775147683933,-3.1019906064458365,-2.465114081574931,96726.60530396765,208453.53817854944,9.887173472020677,1.2799838331383502,11.599962931191822,-2.904575254028329,21.671811007789803,-2.741588765793359,True
0.56,117.59227430075182,5.422511806080905,-1908.2729089378734,0.24926557606499994,1.944710022178772,11.011768727328306,-2.9231535860371918,267.2724238079804,2.549037293779642,1.948785848795414,-3.0918142016098322,-2.595456472051591,99371.10830834412,209862.55886836795,9.974288752278882,1.356032161938529,11.43047979464691,-3.403165871639206,22.145098752264452,-2.7212953503659785,True
0.57,295.3522539471594,4.8099042958970495,-1884.3352633555685,0.2783464337306638,1.9211111260462241,11.596554286540151,-3.38844065817368,251.64697221337352,2.6144737255132737,2.103054525446858,-3.1713972456409576,-2.455536630454459,100135.63321414831,202296.4804462581,9.561932291205359,1.2925860331996437,11.891165389809156,-3.0709910628880492,22.174774528293998,-2.664867404476368,True
0.58,118.84063669677286,4.660018565282495,-1970.1679368838459,0.1286574583869682,1.890745234085255,11.631176405358396,-2.336612717251515,258.07673373751874,2.6137024675749525,2.0604993698707017,-3.07315653414548,-2.6467615982194217,99594.57782982805,218934.19400953708,9.912581746217377,1.3482215592474294,11.68518356742578,-2.9186773112571607,21.653492995038327,-2.7284015784704825,True
0.59,287.364096974575,5.081166706366783,-1936.2769918323647,0.16898922147439469,1.9427903839397132,11.343300159503462,-2.491680059577757,263.7686988913764,2.4881554409533555,2.204155205747943,-2.847187637314592,-2.8310214703246177,99780.49153729738,209299.3713561326,9.640680148724153,1.3515759196949224,11.872340113905846,-3.4273636070576754,23.194244226495858,-2.709773799439632,True
0.6,319.51144935734993,5.80374167579387,-1848.6682405508952,0.13282867717104951,1.958012554686825,11.644528588790827,-2.8402248614507632,261.2425920812061,2.5174925408656446,2.1764272886258555,-3.0172870452226697,-3.3808631455158307,100614.8917532047,201241.19640550544,9.975209070564787,1.3664374175572145,11.820049858452354,-2.6646297128756267,23.17240690419227,-2.594182708742026,True
0.61,251.7747175393557,3.8393438252429193,-1893.2931934976525,0.28401211564448064,1.937335488450554,12.527776718708992,-2.704118497857475,255.65848181809662,2.591436349420457,2.198327653536918,-2.6886213539799915,-2.2598754886502137,104052.52050154668,204685.35241925865,9.752843394384033,1.3138385316658507,12.464182939462525,-3.4064211919343337,22.910972798066908,-2.6077850054930383,True
0.62,240.55827591431444,4.473429124186448,-1845.3138477847783,0.2467409661207828,1.9002691595078147,11.989652410790898,-3.0388183435686043,255.20402260713533,2.4983064719832595,2.2724874453156514,-2.3856858144806887,-2.865915558070133,97679.84688439984,208920.05699331456,10.006962530187947,1.3993492081760308,11.798709995447389,-3.148164530789984,24.134841094607648,-2.7556932681048854,True
0.63,47.466844711364445,4.3731740765950065,-1869.8667689699319,0.3210588687783942,1.897286285209297,12.357950614086224,-3.193428910705546,260.8838112862785,2.5582399397700977,2.264370892320382,-3.0387199392553588,-2.9987949343961358,97799.91037824385,199109.1035887483,9.705810621914539,1.2578911848558159,12.293374581231255,-2.6701309392701376,23.664638796467425,-2.601423979124245,True
0.64,119.53800786726529,5.231282408339363,-1902.8909795608506,0.19532818334195884,1.9410104239222092,12.143245362838847,-2.4946526265527904,263.1608405668704,2.4862663259251057,2.341954784598709,-2.9607364282504807,-2.410362365237218,100920.02521103476,211281.71804130744,9.905582751223095,1.336652535273583,12.917635931871656,-3.2208056951607147,23.11985554412283,-2.548848312448448,True
0.65,89.86620052516044,5.792325733853011,-1858.6679820560182,0.41173982422162636,1.9314955352407963,12.43946216563451,-2.740864571661478,244.3788043249344,2.4767473062010437,2.207116628703661,-2.5494368506175515,-2.9161660021853937,103386.04793703368,215083.23365872662,9.768613639316895,1.4007757827957281,13.379773776351657,-2.77784639161023,23.693242400537304,-2.6520013059286267,True
0.66,371.261596121274,4.900189283921229,-1870.3715239063602,0.2786456744463748,1.9074327995883475,12.767549191720823,-2.6369573695643296,260.77399588935856,2.6115323061733164,2.255697246484338,-2.1403181377902727,-3.1019203909180164,98083.91813209723,202762.55101165714,9.702421802247528,1.3015288973477452,12.403620217728724,-2.433883357540636,24.381523217008656,-2.5924484037195272,True
0.67,242.85177154806365,5.8205031642056095,-1909.0460249445343,0.4068511498013067,2.022207665822532,12.290487175255791,-2.654710797522341,257.7667899729625,2.603807858597761,2.2980211650520355,-2.607195853633714,-2.907496747469255,101858.82825279265,205716.00246357304,9.882265682305517,1.2326039264522708,13.251621462163863,-3.1740689674986173,23.45010710986502,-2.77322674177253,True
0.68,198.25688649689585,5.642128371946559,-1887.0048189926213,0.49703981651148027,1.9266317546593,12.741546485218048,-2.8881184443099057,262.18377732016614,2.4895591368436985,2.349137757087939,-2.7883011763729657,-2.775736450133443,98250.74552747444,204791.01535148462,9.998244743916622,1.2810501748056704,13.358216342164194,-3.1722691864321266,23.354125501547838,-2.6097558656712794,True
0.69,131.7642802410876,5.108787415180099,-1911.50604432697,0.5150464237968587,1.9326299138336562,12.590922185154193,-2.5762139210579784,266.9785345071591,2.64583724678398,2.328955973764442,-3.1204769161674752,-2.6165827966053943,105141.21397091312,199350.3551406838,9.941705472505248,1.2434506232137048,13.064617843154767,-2.9287360338924318,23.098952963299283,-2.5990091861534927,True
0.7,130.0879858585899,6.756639423972126,-1936.8350067890985,0.4718319906027311,1.8810905029540208,13.584353028916812,-2.7700432448766077,258.7107692014396,2.4573732025441046,2.4477364139630615,-3.1669525699794505,-2.6739134680935845,105254.99275949161,199963.29382816242,9.89750429154268,1.1891682810008675,13.089577507111212,-3.115144583075557,23.791303837265726,-2.623217946156552,True
0.71,266.79707407767535,7.8003454956990605,-1888.9185680211917,0.5154261192427679,1.9106815203537266,12.547206792624676,-3.466401397493732,257.0350238100278,2.6413982559482587,2.3669830758945256,-2.5023666808098497,-2.911313880002572,100948.89648662084,197074.77032017254,9.697663011299067,1.2234618700563207,13.442711250554934,-3.5016244308848434,23.902323585908434,-2.7462197786629945,True
0.72,50.877393973193335,7.162091315931282,-1859.3395058538947,0.6665072179579477,1.8876219240792553,13.061718152026323,-2.990249665766611,252.44263832039465,2.6077143919444565,2.4220368503199134,-2.7660189242277022,-3.4023526674543763,99089.202217147,203564.84026792904,9.716949494133429,1.1762344165764664,13.476775468719948,-3.127509425957324,25.22101279361818,-2.6439011669320465,True
0.73,206.53332810014797,6.787423011763469,-1962.301480049201,0.5996174445780788,1.7897419669102526,12.968485398728244,-2.534971383006974,255.69073041258986,2.540189658911463,2.407929893214967,-3.585135753101686,-3.1329265510239876,98519.12781901912,197254.94748540985,9.548489230221925,1.2980010442679588,14.196380836755852,-3.3980935069468585,23.44625158846196,-2.7862745782086873,True
0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
0.75,190.86847695926215,7.500625455105991,-1935.1817186151682,0.8776191916794464,1.9036744081773178,13.762856710319237,-2.848292479671316,263.6159082852756,2.4332669225022148,2.557458045451271,-2.6041572126803176,-2.9129934031825195,101672.23563404931,208092.7428023817,9.730488279511679,1.2145339453153317,14.234681210657367,-2.625921150308276,24.9777314864192,-2.8464489196362703,True
0.76,240.84472421104647,8.047148322754403,-1897.93842546387,0.6225338395233915,1.840299371146197,13.53334470977481,-2.47222369353671,258.7497724537097,2.515454346712368,2.480635658872649,-3.190016556483107,-3.395419112060945,97228.26216434017,185763.8259529704,9.683807788070704,1.2159613666762574,13.890893503698278,-2.7782443699323975,25.365622279796522,-2.718012429912223,True
0.77,247.81245880751612,7.6105686348398836,-1889.0965318935548,0.8041012092302838,1.8509067722349162,13.717075214735239,-2.7586340965966256,258.06513371598476,2.5216415997544464,2.5082562132318205,-2.9429048267906763,-2.5583103121217743,102335.22906287815,186803.37628372418,9.649392342132849,1.219990148510389,14.211527665031257,-3.134404078042703,24.949605428305034,-2.7999618366961396,True
0.78,272.2354203304275,6.322300209546704,-1897.4833780442762,1.0295519318067512,1.8942877295053866,12.72739360670462,-3.24799565234229,260.7581501331212,2.4660034722597133,2.4940602623988632,-3.381730766456244,-2.533101195807327,99811.82973502362,190727.83668678108,9.744705333067548,1.1540225409976972,13.920561630710589,-2.445565960251474,25.788958139954552,-2.508732019167414,True
0.79,411.31125419337616,7.561813869757011,-1871.6272848375531,0.8183808994674459,1.8628442270237788,13.600849253584656,-2.806646160800664,270.3438913098811,2.5968165170699296,2.503458248710606,-3.0686791555970516,-2.877729413141849,100095.87867750353,187425.15656429378,9.671824777524114,1.1350711361223906,14.523139211905741,-2.692237783499657,24.736515069145888,-2.734545280293009,True
0.8,-72.22263605694127,6.13926039739476,-1856.9888764803231,0.8732993257055425,1.8273676793497915,13.830437602306471,-2.9437899424274945,266.54925473955836,2.5126694249354506,2.521886819435221,-3.307068377736953,-2.1865636648506657,102669.54749520926,186659.29661492136,9.919072448834514,1.2437695588654807,14.44332107074416,-3.2011079554156865,25.673436440236767,-2.7487710876123987,True
0.81,220.98453657735607,5.792407769840799,-1924.8461992557268,0.9384842896670935,1.8856228437742435,13.345304871914923,-2.6356752745878245,260.1742698499097,2.5335466765530197,2.6416615104237215,-2.8303709809988264,-3.3863940808471367,102214.25224721916,201829.78616817557,9.663523911808618,1.1780937453967695,14.204187388733457,-3.1090973057136,25.083436316534982,-2.9970161058667,True
