,Time,Position_N,Position_E,Position_D,Flight path angle,Heading angle,Total angle of attack,Bank angle,Ground speed,Lateral acceleration (command),Lateral acceleration (response),Bank angle (command),Bank angle (response),Drag force,Thrust force,Gravitational acceleration,Yaw,Pitch,Roll,Elevation,Azimuth,check
10,0.1,1.017758821745847,1.28978346345807,-1961.0348296057316,-0.0588120423129882,1.981110409367716,0.7613506110415276,-1.1279234437380565,256.1680499449273,2.623089553087618,0.2519779197700448,-2.6778573717955916,-0.931395881129581,96280.90668378343,274316.44565081026,10.03391600425831,1.9610456758863206,0.7650165967205768,-0.9401593936675148,12.32828029233493,-2.143489564599013,True
11,0.11,-51.3366838157141,-0.30887167627725587,-1895.395051462929,-0.310405757234846,2.0235352862684475,1.2393770929116115,-0.9527280232558176,255.6017868604362,2.5813922633711424,0.12632258483775682,-2.6450567965225003,-0.7903296916968423,96370.42989922858,277721.42055824964,9.983646681189345,2.0491450495071297,1.6070717277376525,-0.8842962132752497,11.865707708130463,-2.3273338233377094,True
12,0.12,87.69493587600765,1.7454139601841863,-1912.6654113153222,-0.5624723835379466,2.0309031573899072,1.2207195381127414,-0.8822078127692201,257.7174296190623,2.5406797537137535,0.2950275117498196,-2.7327530719346176,-0.7599271007080178,97927.99166844646,270639.7303355875,9.939206427376236,1.9263584932064677,0.813435045013685,-0.9499301982861874,11.80680628874489,-2.374768263032613,True
13,0.13,106.27940824891922,0.5376419336537213,-1902.1648179458505,-0.41058716358760966,2.0066704547820864,1.9303834798501889,-1.3119966439976098,253.78955011998187,2.516695687825027,0.28031931675547933,-2.9014982677546746,-0.7561230903372885,95726.50372812233,267172.30612142367,9.553338196369747,2.009834345003764,1.5980449914020567,-0.4081603562336331,13.212121750994166,-2.0721961582896955,True
14,0.14,-30.5002045319049,-1.0916246796693874,-1898.443717060212,-0.29565111224292484,1.965544977299021,1.8787316512266665,-1.4867498388373204,257.0098945751263,2.5087139213441327,0.356826373237636,-2.346957878599725,-1.3902792640080714,99969.85730372301,264680.45359177154,9.987445468048794,1.9784139316254254,1.5801820814315453,-1.4941346182931985,11.799422254862908,-2.0020589113109777,True
15,0.15,50.116253743877614,-0.23094737746904426,-1900.5567503064374,-0.24832091924695232,1.923346479007774,2.1163610764193344,-1.0326852149614714,258.95231081305394,2.617031032220204,0.47186379112812615,-2.8847779749013505,-1.7995385519347655,92766.42986114506,271446.17533416866,9.989141673489621,1.9249102760846681,2.0755926217670018,-1.1881382720939444,11.651083636011261,-2.2998476167605424,True
16,0.16,62.296585825180664,2.2554783867712054,-1955.2052931166882,-0.2269360844889547,2.046646799870757,1.8122410039086114,-1.8334005050784876,254.04784237898915,2.5106613945790914,0.4076349369382766,-2.8245775244169136,-1.8213323341684853,100697.49724667495,270969.39775793283,9.740289703916524,1.9522878560048218,2.5651017324293024,-1.7831801464668737,13.087170108208424,-2.40728687420821,True
17,0.17,26.946800416025056,1.5892658475127834,-1879.6972933346535,-0.36528669889873555,2.0100881511416033,1.8871381639575597,-2.0905829043828357,265.83223047492584,2.57908392374574,0.34790760406185656,-2.7345136997347175,-1.4643663492057277,94345.89619768171,262408.611008481,10.01426228659287,1.8802201348249767,2.1112555687876347,-2.0043065615055893,12.512013970845578,-2.26324761217678,True
18,0.18,91.69832146728784,1.276610185289834,-1826.0418918890068,-0.3913522045093314,1.9669517057209365,2.781571367643153,-2.2372231971087047,247.65165415046292,2.5536306321824256,0.5036610793075914,-3.0932952264188804,-1.3655332244764395,98952.01513649935,261852.80068143533,9.840684380477322,1.8639890174748166,2.807098955234892,-1.481852771152291,12.944374441502003,-2.3304432130467405,True
19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
20,0.2,18.487795592151485,3.0910067489837987,-1990.9828746913697,-0.36649274126117265,1.9992900872805512,2.6609791363938022,-2.0758767095265074,243.0304706641815,2.5586236814814307,0.6452238010306817,-3.257373115971175,-2.0655790534509593,96266.6154534498,256065.06358061306,9.484667828697008,1.9715507257523932,2.8435019269269923,-2.044570421146559,13.182799348711027,-2.5071369594297237,True
21,0.21,-138.73837502690813,1.5908149735440236,-1873.6634984290852,-0.30987233231748923,1.9937475623038716,2.8700909344667633,-2.2425518356184315,255.88495674336386,2.561581397531494,0.5520609535747513,-2.345575441621331,-2.2354082944011435,96451.90994983398,271136.9205902865,10.234526059915876,1.9278473585791502,2.6613483376261513,-2.117636505657975,14.616067044479307,-2.4374089989778183,True
22,0.22,-50.21401933945115,2.6831013208889054,-1943.8035028739082,-0.537660990570388,2.034662745958351,3.67176891875077,-2.175208184920339,252.40590567132315,2.5760588974967296,0.7093598818164927,-2.569532954093168,-2.6779295192426087,96920.44645915365,253206.1055051039,9.426801831915027,1.8788710315200112,2.9861950732331213,-1.8599400118933112,14.316077377627202,-2.4525129584995358,True
23,0.23,-47.24346157846993,0.5714167069861427,-1958.931505861515,-0.4944665372957104,2.0174701463124944,3.645438944406129,-2.4945344294954084,256.8252779769869,2.4956563478857245,0.7092346593143424,-2.267058780077908,-1.7178383183758619,98127.30477289726,254398.80851934786,10.054523902503949,1.867506855693234,2.97214945116642,-1.9986526402690319,13.791208537445613,-2.527885956424859,True
24,0.24,39.4910518492733,2.4551830363334064,-1978.756686896344,-0.2404716070354282,1.9721539460440178,4.269802971775749,-1.9140808939500307,251.44404988401644,2.5241200555273737,0.7636198905087981,-2.5312484271687494,-2.2267581099173137,99429.03915991934,251724.04302433005,9.762358447614716,1.8296397044506656,3.6516727672279377,-2.8302674228169824,15.39362665668936,-2.434745446701061,True
25,0.25,179.8757269297941,0.7025273886100256,-1916.1378179064152,-0.3352249058476091,1.9538934959023333,4.05767104319225,-2.548181928208533,251.83435987776278,2.578044403825527,0.819783090429331,-2.5491854668966365,-1.9574779908748388,102000.91166115014,250487.94665989926,10.020254402046268,1.8224907740026073,4.2283651112995075,-2.4288010766278547,14.39263731510327,-2.372180223691422,True
26,0.26,113.07474610220426,2.6671416379023904,-1875.5906637306443,-0.18445693516395056,1.9607553305978376,4.568325244701073,-2.1103680505488907,251.918407424185,2.5267554124552496,0.7936816467250477,-2.687099924601946,-2.655483624073556,98899.38683981194,244164.80916865007,9.972309123592822,1.854021534369433,4.680352494286527,-2.4782227331297353,14.017190701641262,-2.5723780338826785,True
27,0.27,-94.67127732257603,3.0577339626997913,-1837.6030302016263,-0.4062399576834883,1.9958274772695381,5.14226719346871,-3.249936999863871,248.6771834605227,2.5854998196525614,0.8270594388752082,-2.866106381808096,-2.4761177887331582,96983.80788922374,245207.96221329016,9.482218769173429,1.7730441921354356,4.78377049139277,-3.2659730982328092,15.337716820214547,-2.5690180624261174,True
28,0.28,170.617119751359,3.295613358666636,-1893.4405656682397,-0.3316401195384359,2.0158887357901953,5.111148869258986,-2.868990052848101,254.45058169275347,2.601928022199601,0.9649944602584802,-2.6571274379572536,-2.527016050898506,99000.72183961452,244232.7547602312,9.88099380318835,1.7059974673039517,5.092380082216677,-2.843183952597262,14.927949086649498,-2.612858482149783,True
29,0.29,-65.24714503911102,1.6254173987017393,-1880.5733295083926,-0.3603264181269159,1.991671608143147,5.18847004033637,-2.6316184671525322,252.20366857079793,2.554779967535412,0.9908947264924128,-2.97544398910191,-2.220317016399916,98595.70741074151,260418.0900015793,9.971617602886845,1.727230402419445,4.761484604994122,-2.2961387407038627,14.905385116713283,-2.522647140481108,True
30,0.3,100.59177326011469,2.218199434726333,-1836.597501918924,-0.24616925257408184,2.0057244796069154,5.741147606153808,-2.755493424615552,256.53937255875644,2.5378197895754875,1.0226331611142196,-2.4575555896287797,-2.258521018890523,97937.69674901484,243780.6517673977,9.826968007111478,1.7676403630358282,5.840658667627475,-2.9404146379946083,16.150645932923396,-2.4428918541293054,True
31,0.31,-18.569362875321715,1.7780750032863102,-1935.3930340242741,-0.34478208217568657,1.9985803396743045,6.137954013703588,-2.9979657061181433,252.46722533923565,2.5121445045677273,1.0478552795984057,-2.1392738476627384,-3.2799939807514376,98731.57025174238,239926.52302114406,9.86165314218281,1.6824683908861084,5.404267807961357,-2.798786603834245,16.196971793057795,-2.498481685187437,True
32,0.32,-61.096490864405254,1.8665986268102532,-1923.714097992209,-0.2936269790138908,2.054140810477222,6.793660199562209,-3.0596729127118474,257.22150211366744,2.5690234553010245,1.2077910127380347,-2.294653336899651,-3.044230849016362,100231.52234817485,235919.8160403784,9.977102015016502,1.7013148243988618,5.810678164348326,-2.5371664008708725,16.26032761275639,-2.4702741393442307,True
33,0.33,90.51572804711206,4.047533244869097,-1964.4514840644226,-0.16738803233362007,2.0598043022372683,6.3522478266111255,-2.7903205469254084,251.54321758613978,2.592174068110075,1.1446928023423388,-2.6771596733584033,-3.4510984571823853,100478.92380387404,247601.55626556114,9.643348222707678,1.6674062185126164,5.541375476586397,-3.1021766885249225,16.883747884536053,-2.824963621239216,True
34,0.34,158.5086914633103,3.8779673271792756,-1923.0724879772788,-0.18579726937640176,2.012685627591534,7.041006721249452,-2.7833509375297387,258.25562002893207,2.563009546916856,1.2373903938561364,-2.447946850606212,-2.7451104150181482,99113.1683114352,228768.54214836477,9.923033065543374,1.6929111068007967,6.298949236762597,-2.964165847127441,17.21563975241631,-2.718145985831191,True
35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
36,0.36,307.5290519557999,4.073902726932077,-1925.343308448656,-0.16375583299058755,1.9747840719685736,6.836909703354822,-3.034345899928936,253.59954630242356,2.5684516719127393,1.2254286450750054,-2.9329766275761067,-3.4060179036261053,100295.5482401705,240811.9636325049,9.857804121167748,1.6397290302988876,6.970972031367893,-3.13565335035016,17.87999927381265,-2.772110011033865,True
37,0.37,95.49301824209797,3.033407431658216,-1866.066936458474,-0.2875512972158014,2.008058508088145,7.0391193230862426,-2.350917432420581,255.36142864635679,2.592930155733945,1.3781613528807541,-3.0272096191603994,-2.9183698666883133,97109.40833965557,240766.3580592852,9.554594114311339,1.6268717812635447,6.174378858930592,-2.9488147759800545,17.55515287364639,-2.7402440257795613,True
38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
39,0.39,235.17203807068125,2.1025420328436093,-1868.4670553894068,-0.29944309544774567,1.956433275744631,7.374654283923774,-2.262413768013184,259.4399172365781,2.5349832567134922,1.4585204269221594,-3.6127082485333277,-3.714843762102462,100883.8286673672,230977.54803705975,9.90366139081468,1.6272818009820276,7.627811530655407,-2.550552576450325,17.724272642072894,-2.538502155822433,True
40,0.4,122.4610574027453,4.241372314946082,-1857.6579283403983,-0.15516411052348728,2.0372566478216423,7.700334925333362,-2.522968338905774,254.07129812104273,2.511504343855318,1.4235228113024418,-2.5334392113799185,-2.8182481257104897,101190.97001623621,227507.1146285793,9.833822729635669,1.5552402163966215,7.750410383783891,-3.0644620499918855,17.887117904707857,-2.5357883675694044,True
41,0.41,116.7241354141221,5.045069173962178,-1869.0807497275225,-0.2374000586232625,1.901478237676032,8.4306702110564,-2.949946401206854,248.0917409380769,2.5522613771586475,1.4005032573228777,-2.7251026729051966,-2.682348234112837,98954.19208954892,225849.28568240348,9.775271544151725,1.5621847347281947,7.803330433267201,-2.55585093942215,20.610259973495307,-2.7571074288232706,True
42,0.42,-8.454530863746001,3.547019190689493,-1875.2263984974518,-0.250388345044159,2.0138114146329342,8.369037347031318,-2.8691684510510873,254.6813132814938,2.6739842646203,1.5375354495093803,-2.6861409948925172,-2.933045008077163,96281.46338492612,231130.51257732624,9.624211620410446,1.5404141027595901,7.951908058668783,-3.486557584189743,19.014621909875267,-2.467128661861941,True
43,0.43,43.15069763518673,4.058446475650553,-1865.992801459479,-0.24175521335792716,1.9920291517677335,9.057121795507733,-3.290944533595687,256.53320573388623,2.5391667036421226,1.60419501493378,-2.650202288916623,-2.8820400227906076,97754.74568905242,233422.8727311534,9.628322085110197,1.5745114617595257,8.187593801522553,-2.5539874020586835,20.3111298874589,-2.8294100511269025,True
44,0.44,241.3555183730826,4.143112632114554,-1889.8463820909592,0.02190458059870487,1.9673794875258164,8.983883493923718,-2.6816811053086016,252.21367938423134,2.4640609875213566,1.6592633220978692,-2.7799382551331457,-2.675431186590357,101209.92632595278,238468.35572661637,10.08809200744884,1.5425112555786087,9.062743600508247,-2.8287181748811396,20.26913231903529,-2.6696642466157767,True
45,0.45,97.89020727106376,3.8580561845429897,-1852.2139205734436,-0.017052267198868765,1.9796306708807123,8.933893787874318,-2.8600398022065536,257.19515660077036,2.5475800537963367,1.688708796806281,-2.7514687296212585,-2.465048544317462,98902.7621076975,225607.49574011547,10.078146930814922,1.5775157514667475,9.448377363514204,-2.520141046272369,20.171103964286356,-2.5495865597375063,True
46,0.46,16.533394145356908,4.112765405281896,-1938.648521107903,-0.10385991690891355,2.0373450156036106,9.156669367532398,-2.5841799407418153,263.1667477183609,2.4865622247193566,1.7777947312940274,-3.1040275670955464,-3.346390533827843,101949.21995919826,220190.06717279702,9.747420460017741,1.4958950685791021,8.610192427167709,-3.0072442389683087,21.17200329545876,-2.865304168734388,True
47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
48,0.48,125.9234994236527,3.557970024382953,-1967.581806718958,0.13016457867344944,2.005070717814678,9.935369892196855,-2.8399045537239225,257.81859843651193,2.5510201043189347,1.7539297130430405,-2.996419198753273,-2.884756898518249,101082.67030954684,216941.47869040084,9.824802947459398,1.482967382377076,9.714279333965996,-2.4864710365342013,21.127994225783763,-2.6128538617288357,True
49,0.49,92.16453455428082,3.5403954757681535,-1928.5883519826643,-0.16763784791435335,1.8871778056011004,10.564370477273611,-2.849471801099392,254.8767578885826,2.54628803795855,1.7904520969621194,-2.7738009825473453,-2.6418906871161294,98231.91479703701,222639.3399506067,9.875389518997508,1.438799561639123,10.61528796339816,-2.257738321678616,20.59794407922424,-2.764517013997823,True
50,0.5,72.30244618308603,4.410758331557528,-1880.9694524670865,-0.016770927073168497,1.971867201614688,9.537211086251078,-3.064205677921482,254.3024467277305,2.535362345245027,1.8405800242354995,-2.920761470059031,-3.019036544757915,97294.88094195427,229388.37478383232,10.003483218668817,1.3997527804019332,10.375662279166622,-2.840021948942713,21.17771718435738,-2.5613610161364178,True
51,0.51,77.65048742782386,5.087770816465975,-1927.0365768238914,0.05133832267663859,2.002956605185031,10.383481760502441,-3.0752290284964037,259.0672555075673,2.5251261608144944,1.9657568134424686,-2.727683332697133,-2.4182375996681897,97865.09415153656,218726.9275514761,9.487150562487397,1.4663282304881575,9.749941931993554,-2.463547289350191,21.257432459184923,-2.5822174898937815,True
52,0.52,159.4833412419955,6.3280412637008885,-1894.078574982696,-0.06547903698938555,1.9154646820709955,10.462836146009813,-3.2572092854411574,257.69815196059,2.540868442115675,1.8642789309891978,-2.8046594265347338,-2.4108768535064087,95806.97599476027,220405.82029258748,9.323776635949633,1.4624721323797145,10.560820976165557,-2.530236186865033,20.263371040628556,-2.489887683585238,True
53,0.53,212.56595258054142,5.201990587951307,-1847.9975147041828,0.0944795300328963,1.9510284766877957,10.953034352985869,-2.3692552778840543,249.89131466517716,2.647756786500254,1.9773000331878203,-3.260198627432709,-2.474368427173427,106289.46488926293,214956.13083377952,10.021631415842535,1.3956678828076223,10.437756561411057,-3.022029755366035,20.81818619214713,-2.708321963879293,True
54,0.54,317.5481668194549,4.869039691381,-1964.2532540649497,0.06558581339711404,1.9559673826380994,10.56928491026074,-2.553409073550502,250.6884692798702,2.5474011091709983,1.8968149014121045,-2.7050103771018144,-2.7171114261243594,105219.58290971509,210270.45059262475,9.579893833229502,1.3759446732423493,10.838725283220596,-3.0484147874437775,22.27557068441271,-2.548211011754523,True
55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
56,0.56,318.08460418416814,4.849917438016028,-1982.9816282782979,0.19662817048804387,1.9576136647499205,11.500648854876506,-2.6140298226439627,266.0252702098686,2.5544086239348296,1.9487704857514756,-2.840851038168023,-2.6904465581171233,99665.87221855366,217006.8864297762,9.736077274570409,1.3525748781771398,11.6538257376134,-2.884685948126925,22.10726749188477,-2.892540670435573,True
57,0.57,62.918439796704675,4.7071882304636326,-1930.515735921271,0.03776482796459675,1.9486653337493922,10.520991220197304,-3.0744275047308087,260.403235167569,2.5807670648331267,2.0168469549766184,-2.597860215710555,-2.507842169946524,100667.23976635882,214673.38106966118,10.10296023241924,1.3625681521926178,11.210549365785914,-2.92315303262753,22.286625665641786,-2.4116012869146726,True
58,0.58,-78.01963999575275,6.586315016498682,-1835.2865107440964,0.062128805606182974,1.9348836163638772,11.43676001152563,-2.4080933194419387,259.2753413108364,2.554273501102725,2.0583268516391953,-3.347941001342882,-2.529089474181055,98166.8508751337,219105.36960006153,9.794785848677764,1.3817140912758452,11.572286041348264,-3.234501566905962,22.808565593841294,-2.7043325832340943,True
59,0.59,158.67103441585058,5.329951143749573,-1936.4549134671956,0.21147740404026208,1.8945408549231348,11.653961965352746,-3.0404405025244006,257.1190857971905,2.520455700173531,2.072945118910807,-2.348421129342197,-2.7615320958826115,97535.84321258764,205057.9777903133,9.713226357937403,1.3433886915582958,12.052026278585325,-2.8690729726577016,22.648017907419554,-2.5872022297196113,True
60,0.6,131.7015256686525,5.728783667432145,-1863.8337311194452,0.185232035009903,1.921572065738204,11.603944208703997,-3.1247744269735467,251.1782027950843,2.5692909694142605,2.234798989446493,-2.450039798121856,-2.4126240012046014,98529.0674341602,204826.3281087391,9.494754738538742,1.346742829377807,11.417279552645475,-2.6431570614956055,22.814273531073656,-2.7641566096194192,True
61,0.61,204.15941549939012,6.477800730108259,-1901.5298340908182,0.3012748489469757,1.8743094913164593,12.056207321629314,-2.4536170899185077,259.2010841820138,2.5788782980297937,2.2124218699984946,-2.7775901134222374,-2.570259116524107,98720.62892719335,204215.57297569772,9.7553379340704,1.319623094047291,11.784489983277973,-3.372243793584921,24.229163091644747,-2.725260471422819,True
62,0.62,94.95506696417907,4.777936790017076,-1947.5550919524642,0.4168122767380913,1.9123931661320026,11.404606128405769,-2.6233244178734743,256.4817570406645,2.6196557897251576,2.235361729450492,-3.7580330667023927,-2.7171886703738033,96265.34178178907,204209.3892938464,10.049743147480529,1.3312596549956697,12.259924077817509,-2.9219134375929476,22.958691872620275,-2.5723968797410115,True
63,0.63,-42.01683733295155,5.610753605013471,-1855.762294526109,0.4515849094169865,1.914537178347983,12.427117903696628,-2.942876121280807,255.81034167700733,2.4943466426234147,2.2808168733377694,-2.7666152861299222,-2.819235857058791,97969.99092556728,206819.05103164783,9.536369561592304,1.3325210216354457,12.525029129425544,-2.8610554787359783,24.34340445573004,-2.8300865990689257,True
64,0.64,212.90762145514415,4.781915808106113,-1969.4749666005662,0.1793652331773995,1.881827980279505,12.626805575081434,-2.2155277882376794,253.4895831556165,2.467736268061625,2.1895486364224244,-2.3300934632472825,-3.053214163847527,101736.54179464876,202062.64474879677,9.69091668774739,1.3177911544147416,12.188599929716688,-2.9222557070926887,23.71950841649256,-2.801956674042206,True
65,0.65,301.0976875296652,6.00233169914905,-1865.6965944872975,0.41575414860328813,1.9434495316403662,12.089788611684604,-3.155012248856256,266.5567524626047,2.550207081299385,2.1934872431061163,-3.300331931789145,-2.51367237723184,98592.70959610362,201977.90028607196,10.024730629623106,1.3602777421136398,12.582062563046334,-3.038722117857925,24.428054215629217,-2.8063904594941507,True
66,0.66,122.27528762525279,5.975533147823242,-1908.0687729439999,0.4306860669667437,1.9523380617994457,12.247173618703188,-2.533116573075369,247.82264179683656,2.5828934412620015,2.3695960856993605,-2.955480600696239,-2.9295966667061015,100162.9223980441,204263.87892170186,9.669459023046365,1.2464305243627016,13.344809010667772,-3.0731157329879553,23.197024197746487,-2.792752487917803,True
67,0.67,131.63586464265296,5.522375019953914,-1925.2741520102627,0.4691769016060519,1.8900330084764216,12.886565965426927,-2.937482354177603,256.06880732553645,2.5601010855045954,2.367301884342715,-2.9149543725983995,-2.5558499414968154,100846.73597888098,200387.2504290448,9.769736019974703,1.2932347983375183,13.1522939540499,-3.0967739267064665,24.389522702790362,-2.6962223094399436,True
68,0.68,219.96647372462948,5.475849626845505,-1843.9182007741615,0.406817373186814,1.868807654221086,12.833449895691368,-3.075849545403606,253.99855906308431,2.479854764404904,2.326347075291574,-2.959209524240213,-2.602232552080196,102860.61393606405,202902.09758659822,9.572831892216646,1.306476901728399,13.857454558820297,-3.0506781162522247,24.213744551222664,-2.8824328445306566,True
69,0.69,262.95438062767477,6.363553094017676,-1840.4685460364183,0.5229747588462608,1.8809577303315117,12.82753540328931,-2.3038257233729875,251.24690411606431,2.5875993032754963,2.4229463232954935,-2.2310614057076,-2.360675100157676,95384.35078104834,197244.6319801673,9.934778929177261,1.2341957909799486,13.592331936444113,-2.6762662508984576,24.32635058066369,-2.814276427210684,True
70,0.7,66.60955536733353,4.940252482972953,-1906.514860250929,0.6167469029178159,1.9171593251627512,12.88389196466913,-3.0617103899456173,248.56259468101638,2.469594720712793,2.4434641719111876,-3.0637038219680193,-2.230360536190976,101788.57447062734,198054.64011917473,10.053177722618182,1.2944703758500213,13.639793452191988,-3.1349652659751865,23.239275322948497,-2.5853346280833014,True
71,0.71,143.38484115445885,7.740371015789947,-1979.3344171523968,0.7677836920349511,1.9022237497030914,13.240397830356759,-3.2098796018315396,260.1223542097025,2.5308946964925987,2.3311949146635005,-2.772653725521501,-2.7981935564849643,101499.08959011681,204686.85840158767,9.827867626923334,1.2269144929098537,13.618539226951603,-3.22363774248858,24.757728281985916,-2.9717101324080826,True
72,0.72,154.62123000420263,5.75717191344874,-1845.4528058489234,0.4657486792149516,1.8401945601648637,12.932730789399542,-3.157431829415736,259.1424138292056,2.47918746487063,2.3959793621547423,-2.7776709477580113,-2.3881108233467647,99044.42161459125,196037.01310042126,10.208565779735027,1.2794543355204488,13.834092223851139,-3.5155466607781953,24.09498141924091,-2.6276392915290128,True
73,0.73,148.4253181958872,7.057419984295342,-1908.938120708441,0.8766461792716063,1.8864669248478951,12.986495415428735,-2.722778288157509,258.139500271146,2.5723012124389295,2.3734015394197474,-3.217760309019126,-3.2481995478646084,95524.90156610192,203202.8950213038,9.846291787448996,1.218745751271714,13.674004298240186,-2.9664588065054223,24.22091125027288,-2.734652936218263,True
74,0.74,151.4911241218752,6.731749217606052,-1931.0145616333516,0.7028119557458749,1.89394838466296,13.446822153039967,-2.9275546688597105,260.15318166910043,2.5855811815801575,2.422412891949339,-2.7479884920582327,-2.803799409613732,97190.96182994675,187489.05091946642,10.000984448408397,1.160708823667831,13.704869465198776,-3.1783956563388784,25.233429166673975,-2.812637501945247,True
75,0.75,358.59948470094434,5.694122642097394,-1870.8464124405257,0.8220422962668825,1.8847491865938675,13.013438756217752,-3.080015725311624,252.43819868199634,2.5357067927221006,2.3742575701236284,-2.541393883316247,-2.7991415782931908,101085.38693153732,196057.0280200477,9.85830696950851,1.2462114398343007,13.9699777291468,-3.0479735138428508,24.668035312551435,-2.808048282396991,True
76,0.76,177.0623017509512,6.841270606419214,-1914.278106229511,0.8229441349143348,1.8910890136474752,13.26772332954249,-3.1966449239133365,239.19973994806637,2.629435477860858,2.4954517297837127,-2.8108401240052294,-2.6507375957728216,103677.58797226576,189649.92364300697,9.7845119726333,1.217165283954904,14.006641586683866,-3.2436304437079313,26.00784941836658,-2.7764295265000434,True
