0,0,0,-1900,0,2.000000000000003,0,0,250,2.549290532444821,0,-2.870025782694495,0,95310.78504329678,294359.375,9.813745692294168,2.000000000000003,-0,0,10.76437137276529,-2.000000000000003
0.01,2.499137987572187,0.08727182159207891,-1899.999509226541,-0.02246720385138257,1.999999996563261,0.01139291589782772,-0.01366969613350906,250.1320683282756,2.549290532444821,0.002001363020671347,-2.863572050823334,-0.01366969613350906,95411.51662698088,292512.717337778,9.813745693805668,1.999997278427648,-0.01107428827780286,-0.0136696953378979,10.7554643703778,-2.003017517348658
0.02,4.999589192652534,0.1745895007706289,-1899.99803931344,-0.04481655927370943,1.999999919355309,0.04467887693822922,-0.05212315674672873,250.2628819341914,2.549290532444821,0.007856831259705972,-2.857153643368756,-0.05212315674672873,95511.35308087936,290680.6389115044,9.813745698332761,1.999959274065752,-0.0001377008234064921,-0.05212314080158385,10.76772567440232,-2.010860465035672
0.03,7.501340749667292,0.2619525791453853,-1899.995596600624,-0.06694809011504177,1.999999432539227,0.09854610636780879,-0.1117044574152854,250.3924507051187,2.549290532444821,0.0173473976075284,-2.850798471432549,-0.1117044574152854,95610.30042222318,288863.0419536204,9.813745705855917,1.999807306195738,0.03159782896706043,-0.1117043981463578,10.80005828051309,-2.022805881569306
0.04,10.0043799045483,0.349360578181204,-1899.992191686034,-0.08876811004356341,1.999997751797637,0.1717250050825114,-0.1890388735212552,250.5207841455613,2.549290532444821,0.03026032669991949,-2.844531680593094,-0.1890388735212552,95708.36436393879,287059.8355779834,9.813745716342497,1.999431172054426,0.08295596036656944,-0.189038844783973,10.85138962276159,-2.038190962471619
0.05,12.50869401743499,0.4368129769763238,-1899.987839163521,-0.1101890068095433,1.999993534618356,0.2629877453547447,-0.2810278432029364,250.6478913426542,2.549290532444821,0.0463891443306771,-2.838375604375499,-0.2810278432029364,95805.55028948015,285270.936502,9.813745729747557,1.998703621356799,0.1527955751219853,-0.2810283228099985,10.92067339982499,-2.056411385444648
0.06,15.01427056453073,0.5243091865593982,-1899.982557369223,-0.1311290303607736,1.9999848325379,0.3711478234289456,-0.3848419874670446,250.7737809464821,2.549290532444821,0.06553361769969122,-2.832349807382963,-0.3848419874670446,95901.86323887749,283496.2694745257,9.813745746014622,1.997491936070442,0.2400104209652568,-0.3848443561530033,11.00689084253387,-2.076919249658988
0.07000000000000001,17.52109713915002,0.6118485231136568,-1899.976368136297,-0.1515120846121285,1.999969092000847,0.495059573967073,-0.4979125067303588,250.8984611629809,2.549290532444821,0.08749972702627296,-2.826471196738912,-0.4979125067303588,95997.30790433582,281735.7674531487,9.813745765076448,1.995666949387164,0.3435287960356223,-0.4979197157307961,11.10905152603144,-2.099220707852297
0.08,20.02916145200218,0.6994301819978306,-1899.96929655791,-0.1712675225976259,1.999943192169413,0.6336176491690381,-0.61792124712479,251.0219397574085,2.549290532444821,0.1120996290421557,-2.820754183449607,-0.61792124712479,96091.88863387363,279989.3715702417,9.813745786855755,1.993109826993755,0.4623132782762066,-0.6179386031169076,11.22619381884555,-2.122873361669539
0.09,22.53845133076434,0.7870532139639558,-1899.961370758385,-0.1903299447503248,1.999903509611003,0.785756465257203,-0.7427897044484333,251.1442240665707,2.549290532444821,0.139151612863205,-2.815210878065098,-0.7427897044484333,96185.60944164151,278257.0309232427,9.813745811265925,1.989716918446104,0.5953604898206913,-0.7428257103201503,11.3573850494777,-2.147483483133553
0.1,25.04895471900242,0.874716504568266,-1899.952621672424,-0.2086390001229801,1.999846001285458,0.9504496188947097,-0.8706672088755322,251.265321018184,2.549290532444821,0.1684800487235527,-2.809851307568379,-0.8706672088755322,96278.47402370062,276538.702220956,9.813745838211681,1.98540296779271,0.7417008791503791,-0.8707343976604816,11.50172145942754,-2.172703118133383
0.11,27.56065967450257,0.9624187574288436,-1899.943082832317,-0.2261391904524395,1.999766298636725,1.126709276001091,-0.9999185096160467,251.3852371559273,2.549290532444821,0.1999153300406329,-2.804683642743636,-0.9999185096160467,96370.48577817001,274834.3493142672,9.81374586758975,1.980102951525283,0.9003985014382907,-1.000034214117457,11.65832800032181,-2.198227121249407
0.12,30.07355436707815,1.050158481697817,-1899.932790163061,-0.242779677063808,1.999659806858725,1.31358553533253,-1.129110955774617,251.5039786689021,2.549290532444821,0.2332938092644582,-2.799714427359328,-1.129110955774617,96461.64782877051,273143.9426365116,9.813745899289495,1.973772789284864,1.070550778407737,-1.129297965591549,11.82635802231844,-2.223790165037675
0.13,32.58762707591851,1.137933983881728,-1899.921781785296,-0.2585140906938861,1.999521804548117,1.510165769105772,-1.257001447804241,251.6215514243681,2.549290532444821,0.2684577279494582,-2.794948802350024,-1.257001447804241,96551.96305090767,271467.4585758292,9.813745933193504,1.966389149243046,1.251288221947787,-1.257288516834535,12.00499289141603,-2.249163761044413
0.14,35.10286618654581,1.22574336395612,-1899.910097825968,-0.2733003443801724,1.999347539978051,1.715573942862264,-1.382523313260977,251.7379610027628,2.549290532444821,0.3052551414723169,-2.79039071980048,-1.382523313260977,96641.43409953496,269804.8787991387,9.813745969178191,1.95794854633164,1.441774109674362,-1.382945492875609,12.19344156483354,-2.274153324313513
0.15,37.61926018744512,1.313584515574344,-1899.897780236623,-0.287100449608732,1.999132321127788,1.92896991669081,-1.504773241098177,251.8532127341375,2.549290532444821,0.3435398388045182,-2.786043142934698,-1.504773241098177,96730.06343813692,268156.1895449057,9.813746007114355,1.948465908035326,1.641204104890657,-1.505372026019544,12.39094014628192,-2.298595307995164
0.16,40.13679766643098,1.401455130061069,-1899.884872619208,-0.2998803359412186,1.998871597388362,2.149548729851806,-1.622998390527114,251.9673117352622,2.549290532444821,0.3831712577337396,-2.781908229506269,-1.622998390527114,96817.85336825688,266521.3808995974,9.813746046867712,1.93797275972549,1.848805817491867,-1.623821675271647,12.59675143672059,-2.322354429880387
